image_id,x_1,y_1,width,height
037515.jpg,50,56,96,125
037516.jpg,64,54,94,129
037517.jpg,53,69,84,109
037518.jpg,42,78,88,109
037519.jpg,52,69,85,113
037520.jpg,51,84,77,95
037521.jpg,49,70,75,105
037522.jpg,46,67,85,116
037523.jpg,65,66,87,114
037524.jpg,42,68,89,118
037525.jpg,42,72,88,110
037526.jpg,50,64,83,116
037527.jpg,42,69,78,107
037528.jpg,51,63,85,121
037529.jpg,38,73,78,106
037530.jpg,57,64,102,124
037531.jpg,41,77,78,99
037532.jpg,50,67,85,115
037533.jpg,36,64,86,117
037534.jpg,31,63,82,116
037535.jpg,41,58,89,120
037536.jpg,41,63,90,121
037537.jpg,65,60,83,120
037538.jpg,52,64,78,113
037539.jpg,49,65,83,122
037540.jpg,46,68,79,112
037541.jpg,47,64,86,121
037542.jpg,46,65,89,123
037543.jpg,57,64,92,124
037544.jpg,32,62,88,123
037545.jpg,50,61,93,129
037546.jpg,39,58,94,127
037547.jpg,47,71,82,108
037548.jpg,49,82,80,98
037549.jpg,45,71,82,109
037550.jpg,55,69,77,107
037551.jpg,51,73,77,104
037552.jpg,53,76,81,102
037553.jpg,38,60,92,126
037554.jpg,53,71,74,105
037555.jpg,44,68,73,110
037556.jpg,40,65,78,115
037557.jpg,45,62,85,112
037558.jpg,50,64,85,120
037559.jpg,46,62,82,115
037560.jpg,46,69,90,109
037561.jpg,51,59,84,124
037562.jpg,47,69,78,107
037563.jpg,46,61,89,119
037564.jpg,47,65,87,123
037565.jpg,45,60,87,123
037566.jpg,51,63,86,120
037567.jpg,39,68,90,119
037568.jpg,50,74,84,100
037569.jpg,58,65,78,111
037570.jpg,45,73,79,107
037571.jpg,54,67,82,112
037572.jpg,56,84,73,93
037573.jpg,31,69,92,111
037574.jpg,39,67,82,114
037575.jpg,46,72,83,103
037576.jpg,45,72,77,102
037577.jpg,46,81,86,105
037578.jpg,37,64,84,120
037579.jpg,43,65,86,117
037580.jpg,48,75,71,98
037581.jpg,55,61,81,120
037582.jpg,48,62,84,114
037583.jpg,49,62,89,120
037584.jpg,50,63,81,118
037585.jpg,32,67,78,115
037586.jpg,53,64,91,116
037587.jpg,48,68,79,109
037588.jpg,43,67,81,110
037589.jpg,49,70,85,103
037590.jpg,49,74,83,105
037591.jpg,53,63,85,115
037592.jpg,53,64,84,117
037593.jpg,52,69,81,109
037594.jpg,46,67,83,113
037595.jpg,52,65,81,115
037596.jpg,55,71,72,101
037597.jpg,50,66,81,111
037598.jpg,39,69,80,113
037599.jpg,50,65,82,116
037600.jpg,39,63,84,120
037601.jpg,47,67,90,120
037602.jpg,47,64,83,115
037603.jpg,55,68,81,112
037604.jpg,42,72,82,106
037605.jpg,47,70,84,108
037606.jpg,51,71,80,103
037607.jpg,45,66,89,122
037608.jpg,53,65,98,121
037609.jpg,29,67,84,110
037610.jpg,32,63,89,122
037611.jpg,49,66,82,115
037612.jpg,50,72,79,106
037613.jpg,50,63,80,117
037614.jpg,47,67,78,110
037615.jpg,51,66,85,116
037616.jpg,47,71,81,106
037617.jpg,45,65,86,120
037618.jpg,45,62,90,126
037619.jpg,48,69,81,112
037620.jpg,40,75,77,106
037621.jpg,45,69,82,113
037622.jpg,45,69,79,109
037623.jpg,49,79,84,103
037624.jpg,42,81,82,98
037625.jpg,51,68,79,111
037626.jpg,60,62,78,123
037627.jpg,48,63,79,119
037628.jpg,70,62,87,118
037629.jpg,49,69,83,109
037630.jpg,48,67,80,111
037631.jpg,52,67,87,113
037632.jpg,52,60,86,123
037633.jpg,64,67,82,113
037634.jpg,51,67,82,116
037635.jpg,57,67,78,111
037636.jpg,45,69,81,112
037637.jpg,48,65,84,112
037638.jpg,54,67,81,113
037639.jpg,47,63,84,119
037640.jpg,43,71,79,105
037641.jpg,38,64,81,119
037642.jpg,55,76,82,113
037643.jpg,50,68,79,108
037644.jpg,44,78,85,103
037645.jpg,54,70,77,109
037646.jpg,51,65,78,112
037647.jpg,52,75,75,98
037648.jpg,34,64,88,114
037649.jpg,46,70,82,112
037650.jpg,55,45,116,153
037651.jpg,43,68,88,118
037652.jpg,27,58,89,126
037653.jpg,44,74,85,101
037654.jpg,44,68,83,110
037655.jpg,52,67,84,119
037656.jpg,54,62,80,115
037657.jpg,50,74,78,100
037658.jpg,50,70,90,112
037659.jpg,50,65,85,117
037660.jpg,35,59,82,122
037661.jpg,36,68,79,112
037662.jpg,46,70,79,109
037663.jpg,36,69,78,104
037664.jpg,45,68,86,110
037665.jpg,47,68,83,112
037666.jpg,37,69,87,115
037667.jpg,43,61,85,119
037668.jpg,47,64,83,118
037669.jpg,56,76,79,98
037670.jpg,51,61,89,120
037671.jpg,32,59,83,123
037672.jpg,49,65,81,112
037673.jpg,49,67,84,115
037674.jpg,29,67,79,122
037675.jpg,67,79,80,116
037676.jpg,28,59,98,131
037677.jpg,42,72,74,113
037678.jpg,35,66,87,118
037679.jpg,48,63,83,118
037680.jpg,45,67,75,113
037681.jpg,52,71,84,115
037682.jpg,45,63,85,124
037683.jpg,52,61,89,125
037684.jpg,43,68,91,116
037685.jpg,43,68,86,118
037686.jpg,46,62,81,114
037687.jpg,55,70,87,116
037688.jpg,44,65,80,112
037689.jpg,49,66,75,112
037690.jpg,27,58,97,123
037691.jpg,46,70,82,112
037692.jpg,64,58,87,129
037693.jpg,59,64,87,117
037694.jpg,47,58,90,125
037695.jpg,43,77,84,105
037696.jpg,38,66,90,119
037697.jpg,50,72,88,113
037698.jpg,53,68,81,108
037699.jpg,47,61,93,126
037700.jpg,50,69,83,110
037701.jpg,37,68,83,110
037702.jpg,40,67,87,111
037703.jpg,58,82,78,93
037704.jpg,46,64,82,112
037705.jpg,63,69,83,111
037706.jpg,32,71,75,111
037707.jpg,50,75,79,94
037708.jpg,32,63,83,116
037709.jpg,50,64,83,121
037710.jpg,56,75,80,102
037711.jpg,55,70,80,109
037712.jpg,39,67,86,118
037713.jpg,40,68,83,112
037714.jpg,49,71,83,109
037715.jpg,59,63,91,122
037716.jpg,41,63,85,126
037717.jpg,51,71,78,106
037718.jpg,47,64,80,112
037719.jpg,46,64,89,123
037720.jpg,44,72,82,111
037721.jpg,50,58,89,126
037722.jpg,61,64,77,116
037723.jpg,53,70,77,107
037724.jpg,32,70,81,110
037725.jpg,46,64,89,122
037726.jpg,49,72,86,104
037727.jpg,50,74,84,103
037728.jpg,50,63,78,114
037729.jpg,63,73,80,106
037730.jpg,49,59,101,130
037731.jpg,50,69,85,116
037732.jpg,33,60,90,121
037733.jpg,41,73,84,112
037734.jpg,55,66,83,112
037735.jpg,51,71,82,109
037736.jpg,42,71,84,116
037737.jpg,45,66,83,113
037738.jpg,34,62,97,129
037739.jpg,44,73,86,113
037740.jpg,42,72,75,103
037741.jpg,44,65,89,119
037742.jpg,53,64,92,129
037743.jpg,27,58,92,126
037744.jpg,50,77,78,98
037745.jpg,49,76,78,102
037746.jpg,55,71,80,114
037747.jpg,59,66,81,119
037748.jpg,46,70,81,106
037749.jpg,41,74,84,104
037750.jpg,47,67,83,115
037751.jpg,49,73,79,100
037752.jpg,37,61,90,123
037753.jpg,50,70,78,109
037754.jpg,53,78,79,99
037755.jpg,44,72,83,103
037756.jpg,45,68,86,112
037757.jpg,49,71,112,119
037758.jpg,49,78,82,102
037759.jpg,48,72,80,104
037760.jpg,41,61,89,121
037761.jpg,36,63,85,121
037762.jpg,53,62,86,118
037763.jpg,50,66,80,117
037764.jpg,38,67,83,110
037765.jpg,39,59,88,128
037766.jpg,27,57,85,127
037767.jpg,48,69,87,112
037768.jpg,49,64,91,120
037769.jpg,51,66,80,114
037770.jpg,47,66,82,118
037771.jpg,57,53,102,138
037772.jpg,52,71,76,105
037773.jpg,47,75,80,105
037774.jpg,53,71,82,107
037775.jpg,59,63,87,120
037776.jpg,46,66,82,114
037777.jpg,52,79,76,98
037778.jpg,48,69,83,112
037779.jpg,48,63,87,115
037780.jpg,49,61,83,125
037781.jpg,53,84,68,86
037782.jpg,48,66,82,117
037783.jpg,51,74,78,105
037784.jpg,44,64,84,117
037785.jpg,48,73,85,110
037786.jpg,42,68,87,108
037787.jpg,31,69,92,121
037788.jpg,55,64,88,119
037789.jpg,38,71,80,112
037790.jpg,46,71,81,106
037791.jpg,61,73,78,105
037792.jpg,51,64,80,120
037793.jpg,33,61,88,119
037794.jpg,40,63,86,113
037795.jpg,34,67,82,111
037796.jpg,50,68,84,111
037797.jpg,54,68,80,114
037798.jpg,51,70,78,108
037799.jpg,50,67,80,111
037800.jpg,50,71,84,108
037801.jpg,41,77,82,103
037802.jpg,50,67,80,111
037803.jpg,50,73,82,104
037804.jpg,37,66,90,120
037805.jpg,49,63,88,125
037806.jpg,58,72,74,106
037807.jpg,39,66,79,117
037808.jpg,61,62,88,112
037809.jpg,52,70,81,106
037810.jpg,50,65,90,118
037811.jpg,46,65,86,120
037812.jpg,37,67,82,114
037813.jpg,53,63,80,115
037814.jpg,48,65,87,116
037815.jpg,50,67,83,111
037816.jpg,49,66,78,110
037817.jpg,40,61,82,121
037818.jpg,57,62,93,124
037819.jpg,48,71,85,109
037820.jpg,49,58,93,126
037821.jpg,45,74,79,103
037822.jpg,44,76,83,100
037823.jpg,56,71,80,108
037824.jpg,47,67,81,109
037825.jpg,52,62,85,119
037826.jpg,43,69,86,111
037827.jpg,41,65,84,117
037828.jpg,33,61,87,123
037829.jpg,53,73,80,105
037830.jpg,39,67,80,112
037831.jpg,48,73,79,104
037832.jpg,43,71,84,112
037833.jpg,51,70,74,108
037834.jpg,35,66,81,124
037835.jpg,54,71,87,114
037836.jpg,50,68,83,112
037837.jpg,59,67,81,119
037838.jpg,55,63,90,124
037839.jpg,51,66,86,118
037840.jpg,49,60,95,127
037841.jpg,61,69,77,109
037842.jpg,49,72,72,98
037843.jpg,44,65,90,124
037844.jpg,52,65,83,114
037845.jpg,46,62,90,120
037846.jpg,48,58,90,132
037847.jpg,66,70,85,118
037848.jpg,51,64,88,117
037849.jpg,60,67,85,125
037850.jpg,47,69,81,111
037851.jpg,49,61,87,128
037852.jpg,69,62,84,117
037853.jpg,35,65,85,122
037854.jpg,16,61,99,146
037855.jpg,42,68,79,111
037856.jpg,55,65,83,116
037857.jpg,42,70,90,116
037858.jpg,54,66,85,120
037859.jpg,40,61,93,127
037860.jpg,49,64,83,119
037861.jpg,48,62,83,120
037862.jpg,38,62,85,122
037863.jpg,46,64,87,119
037864.jpg,42,68,87,112
037865.jpg,48,65,79,115
037866.jpg,43,65,84,119
037867.jpg,18,57,97,132
037868.jpg,28,64,84,123
037869.jpg,41,62,81,121
037870.jpg,52,68,82,111
037871.jpg,53,73,77,103
037872.jpg,50,70,83,107
037873.jpg,53,72,79,106
037874.jpg,18,54,90,129
037875.jpg,50,77,75,102
037876.jpg,54,65,75,115
037877.jpg,67,61,81,122
037878.jpg,45,65,83,117
037879.jpg,36,65,83,114
037880.jpg,45,69,84,108
037881.jpg,49,61,89,125
037882.jpg,42,73,87,112
037883.jpg,49,59,92,127
037884.jpg,58,68,86,117
037885.jpg,51,72,82,104
037886.jpg,49,73,82,107
037887.jpg,48,65,80,119
037888.jpg,42,71,90,111
037889.jpg,50,71,81,105
037890.jpg,55,66,74,109
037891.jpg,43,68,86,117
037892.jpg,43,66,80,121
037893.jpg,46,71,81,110
037894.jpg,48,63,80,121
037895.jpg,46,71,80,107
037896.jpg,51,66,83,116
037897.jpg,50,68,82,109
037898.jpg,58,65,82,111
037899.jpg,55,65,82,110
037900.jpg,40,64,90,125
037901.jpg,34,75,83,106
037902.jpg,49,64,80,114
037903.jpg,54,69,82,108
037904.jpg,52,60,84,120
037905.jpg,49,65,88,118
037906.jpg,51,67,84,112
037907.jpg,59,64,82,115
037908.jpg,63,66,98,120
037909.jpg,43,72,76,106
037910.jpg,51,70,85,110
037911.jpg,40,69,82,114
037912.jpg,48,66,90,114
037913.jpg,53,66,87,121
037914.jpg,44,62,84,119
037915.jpg,48,71,81,108
037916.jpg,47,70,84,108
037917.jpg,42,87,81,95
037918.jpg,51,69,87,112
037919.jpg,56,71,82,110
037920.jpg,60,91,67,87
037921.jpg,35,67,94,123
037922.jpg,52,67,81,113
037923.jpg,64,66,84,116
037924.jpg,47,58,84,121
037925.jpg,51,77,78,108
037926.jpg,24,60,91,124
037927.jpg,54,63,80,116
037928.jpg,48,69,78,105
037929.jpg,53,68,80,115
037930.jpg,46,63,88,124
037931.jpg,41,59,91,130
037932.jpg,47,70,81,108
037933.jpg,60,70,79,109
037934.jpg,59,69,95,118
037935.jpg,46,74,83,106
037936.jpg,46,75,89,107
037937.jpg,53,69,83,107
037938.jpg,51,70,78,108
037939.jpg,44,68,87,120
037940.jpg,49,66,86,117
037941.jpg,47,64,81,115
037942.jpg,59,75,75,100
037943.jpg,59,81,78,94
037944.jpg,33,64,95,124
037945.jpg,42,66,84,114
037946.jpg,44,68,86,113
037947.jpg,55,67,73,109
037948.jpg,65,67,83,114
037949.jpg,52,65,84,120
037950.jpg,51,67,84,113
037951.jpg,43,65,87,121
037952.jpg,45,66,81,111
037953.jpg,49,62,88,123
037954.jpg,46,66,85,113
037955.jpg,46,71,78,104
037956.jpg,45,72,83,105
037957.jpg,52,67,79,119
037958.jpg,53,58,89,119
037959.jpg,48,65,85,115
037960.jpg,45,66,79,110
037961.jpg,31,62,94,126
037962.jpg,51,66,80,118
037963.jpg,47,69,83,109
037964.jpg,47,65,84,114
037965.jpg,8,8,30,40
037966.jpg,34,64,82,115
037967.jpg,37,64,88,123
037968.jpg,49,70,76,108
037969.jpg,47,63,85,122
037970.jpg,50,76,83,107
037971.jpg,47,71,83,111
037972.jpg,48,71,85,111
037973.jpg,40,67,85,114
037974.jpg,52,72,79,106
037975.jpg,51,64,94,121
037976.jpg,60,78,81,105
037977.jpg,46,69,88,117
037978.jpg,27,62,88,127
037979.jpg,50,68,79,110
037980.jpg,44,67,89,119
037981.jpg,41,65,81,116
037982.jpg,47,62,89,125
037983.jpg,42,70,79,110
037984.jpg,25,59,85,125
037985.jpg,49,70,79,105
037986.jpg,57,68,82,113
037987.jpg,60,72,82,112
037988.jpg,48,63,88,121
037989.jpg,39,65,83,120
037990.jpg,43,60,94,127
037991.jpg,44,75,88,109
037992.jpg,53,71,79,107
037993.jpg,40,62,90,120
037994.jpg,44,68,84,110
037995.jpg,51,67,85,117
037996.jpg,50,66,85,117
037997.jpg,53,69,77,107
037998.jpg,38,62,90,122
037999.jpg,47,68,83,106
038000.jpg,47,71,77,110
038001.jpg,46,73,84,106
038002.jpg,55,65,81,110
038003.jpg,50,69,81,108
038004.jpg,44,62,89,120
038005.jpg,67,72,75,106
038006.jpg,41,69,81,109
038007.jpg,56,76,76,107
038009.jpg,38,69,77,111
038010.jpg,32,63,90,128
038011.jpg,48,67,84,114
038012.jpg,55,66,86,118
038013.jpg,48,68,78,113
038014.jpg,40,72,82,106
038015.jpg,28,58,86,127
038016.jpg,60,67,77,113
038017.jpg,55,63,84,122
038018.jpg,47,61,81,122
038019.jpg,58,67,83,112
038020.jpg,53,73,80,102
038021.jpg,46,68,81,109
038022.jpg,53,67,80,112
038023.jpg,61,78,75,104
038024.jpg,42,69,85,116
038025.jpg,47,66,80,114
038026.jpg,36,65,82,119
038027.jpg,25,54,86,137
038028.jpg,38,61,90,124
038029.jpg,50,67,84,112
038030.jpg,48,67,84,107
038031.jpg,44,66,82,114
038032.jpg,46,65,84,115
038033.jpg,53,68,89,116
038034.jpg,53,69,81,110
038035.jpg,51,73,79,104
038036.jpg,45,75,81,100
038037.jpg,38,61,90,121
038038.jpg,52,61,75,122
038039.jpg,40,63,91,123
038040.jpg,38,76,85,105
038041.jpg,46,54,96,137
038042.jpg,47,63,82,115
038043.jpg,50,66,79,110
038044.jpg,50,66,84,116
038045.jpg,52,70,75,107
038046.jpg,53,64,85,119
038047.jpg,42,64,88,124
038048.jpg,46,64,93,118
038049.jpg,45,66,84,116
038050.jpg,49,68,79,113
038051.jpg,33,63,79,117
038052.jpg,48,66,80,115
038053.jpg,59,57,91,126
038054.jpg,53,71,82,111
038055.jpg,48,67,81,112
038056.jpg,41,60,94,124
038057.jpg,52,76,74,107
038058.jpg,52,71,77,104
038059.jpg,49,72,77,105
038060.jpg,47,66,89,121
038061.jpg,54,62,80,120
038062.jpg,42,69,74,107
038063.jpg,57,78,76,99
038064.jpg,45,73,91,113
038065.jpg,52,71,73,105
038066.jpg,52,64,79,116
038067.jpg,44,69,86,111
038068.jpg,51,72,81,109
038069.jpg,57,67,80,115
038070.jpg,55,82,69,97
038071.jpg,44,68,82,113
038072.jpg,48,70,79,108
038073.jpg,45,61,80,122
038074.jpg,50,71,77,105
038075.jpg,39,81,84,101
038076.jpg,61,59,90,129
038077.jpg,44,62,85,123
038078.jpg,56,65,82,120
038079.jpg,47,66,86,117
038080.jpg,47,77,79,101
038081.jpg,49,64,93,120
038082.jpg,62,69,81,113
038083.jpg,51,69,80,112
038084.jpg,62,62,90,126
038085.jpg,44,76,81,99
038086.jpg,40,70,85,111
038087.jpg,54,63,75,118
038088.jpg,56,69,80,105
038089.jpg,59,72,82,111
038090.jpg,49,70,80,109
038091.jpg,42,65,83,114
038092.jpg,46,72,88,111
038093.jpg,50,61,87,122
038094.jpg,50,74,77,102
038095.jpg,53,66,81,114
038096.jpg,43,67,87,114
038097.jpg,38,66,85,109
038098.jpg,43,68,84,111
038099.jpg,44,65,84,119
038100.jpg,33,72,77,108
038101.jpg,49,67,89,117
038102.jpg,44,63,89,124
038103.jpg,129,128,43,59
038104.jpg,44,71,84,108
038105.jpg,57,69,78,110
038106.jpg,51,69,76,109
038107.jpg,52,64,80,114
038108.jpg,52,67,76,111
038109.jpg,50,69,81,110
038110.jpg,61,68,82,113
038111.jpg,51,69,81,114
038112.jpg,48,58,88,131
038113.jpg,33,58,89,130
038114.jpg,52,71,88,112
038115.jpg,44,72,82,108
038116.jpg,49,71,81,108
038117.jpg,51,62,90,125
038118.jpg,51,66,79,110
038119.jpg,46,69,89,113
038120.jpg,44,75,89,110
038121.jpg,41,74,80,106
038122.jpg,47,62,94,122
038123.jpg,39,68,77,111
038124.jpg,42,69,85,113
038125.jpg,48,70,77,110
038126.jpg,53,67,80,113
038127.jpg,34,64,86,124
038128.jpg,43,70,90,110
038129.jpg,43,70,87,108
038130.jpg,60,60,84,121
038131.jpg,57,85,78,95
038132.jpg,46,69,86,111
038133.jpg,48,64,77,113
038134.jpg,50,68,80,105
038135.jpg,45,69,80,112
038136.jpg,52,62,88,116
038137.jpg,54,63,88,121
038138.jpg,43,65,87,115
038139.jpg,59,63,92,122
038140.jpg,48,65,84,119
038141.jpg,15,51,100,137
038142.jpg,43,73,80,102
038143.jpg,46,66,84,112
038144.jpg,53,65,82,121
038145.jpg,40,70,88,111
038146.jpg,37,59,94,128
038147.jpg,58,69,77,105
038148.jpg,37,68,95,116
038149.jpg,47,79,83,100
038150.jpg,65,56,81,131
038151.jpg,42,66,85,119
038152.jpg,47,66,87,118
038153.jpg,48,65,78,115
038154.jpg,60,75,80,101
038155.jpg,47,61,82,117
038156.jpg,39,64,75,114
038157.jpg,48,74,80,104
038158.jpg,51,72,75,105
038159.jpg,51,67,82,113
038160.jpg,39,64,83,120
038161.jpg,37,66,91,121
038162.jpg,43,69,81,112
038163.jpg,48,66,79,110
038164.jpg,66,63,89,122
038165.jpg,47,65,85,114
038166.jpg,44,70,86,110
038167.jpg,37,64,81,115
038168.jpg,32,61,88,118
038169.jpg,50,80,73,97
038170.jpg,52,66,86,107
038171.jpg,41,66,82,110
038172.jpg,50,65,91,124
038173.jpg,56,67,83,115
038174.jpg,45,63,87,122
038175.jpg,51,67,81,115
038176.jpg,48,69,88,110
038177.jpg,45,68,78,108
038178.jpg,39,69,83,108
038179.jpg,45,70,78,110
038180.jpg,45,69,83,108
038181.jpg,30,56,78,129
038182.jpg,36,69,81,118
038183.jpg,54,62,81,122
038184.jpg,49,69,79,109
038185.jpg,55,73,77,101
038186.jpg,49,62,83,120
038187.jpg,56,64,81,116
038188.jpg,43,63,83,119
038189.jpg,31,60,86,122
038190.jpg,49,71,85,110
038191.jpg,45,63,88,121
038192.jpg,49,65,83,114
038193.jpg,45,61,87,124
038194.jpg,44,64,78,115
038195.jpg,51,73,75,104
038196.jpg,58,77,82,99
038197.jpg,48,68,79,106
038198.jpg,50,73,82,109
038199.jpg,49,67,91,119
038200.jpg,46,70,80,108
038201.jpg,49,66,82,115
038202.jpg,49,64,82,115
038203.jpg,57,60,89,119
038204.jpg,35,62,89,124
038205.jpg,48,63,87,118
038206.jpg,44,68,83,117
038207.jpg,44,67,81,112
038208.jpg,29,61,87,118
038209.jpg,49,67,81,110
038210.jpg,43,75,91,106
038211.jpg,40,68,85,113
038212.jpg,47,67,85,116
038213.jpg,40,62,81,121
038214.jpg,49,67,84,111
038215.jpg,55,59,95,126
038216.jpg,37,65,84,115
038217.jpg,55,67,75,116
038218.jpg,55,69,79,111
038219.jpg,46,66,95,129
038220.jpg,43,68,83,111
038221.jpg,52,69,78,109
038222.jpg,42,70,91,116
038223.jpg,45,71,76,105
038224.jpg,45,59,95,124
038225.jpg,47,69,81,111
038226.jpg,50,65,83,121
038227.jpg,44,67,88,115
038228.jpg,35,62,90,118
038229.jpg,53,58,95,129
038230.jpg,60,69,82,114
038231.jpg,49,68,82,106
038232.jpg,45,61,88,123
038233.jpg,54,64,90,118
038234.jpg,48,63,84,122
038235.jpg,41,64,87,122
038236.jpg,39,63,79,116
038237.jpg,54,70,78,112
038238.jpg,50,66,82,113
038239.jpg,46,63,75,117
038240.jpg,34,73,77,108
038241.jpg,51,66,78,114
038242.jpg,53,64,85,120
038243.jpg,39,73,74,106
038244.jpg,36,69,84,115
038245.jpg,44,64,89,117
038246.jpg,44,62,92,125
038247.jpg,42,67,89,115
038248.jpg,48,67,78,113
038249.jpg,38,62,82,118
038250.jpg,49,66,83,118
038251.jpg,43,65,83,116
038252.jpg,45,73,83,109
038253.jpg,59,59,88,128
038254.jpg,46,72,80,107
038255.jpg,47,71,82,108
038256.jpg,56,76,82,100
038257.jpg,46,68,85,116
038258.jpg,61,67,73,112
038259.jpg,48,66,79,116
038260.jpg,49,65,86,122
038261.jpg,45,67,90,120
038262.jpg,44,65,93,121
038263.jpg,51,72,77,112
038264.jpg,53,69,80,108
038265.jpg,51,70,85,112
038266.jpg,35,71,83,106
038267.jpg,47,71,80,109
038268.jpg,53,62,88,123
038269.jpg,46,69,80,108
038270.jpg,50,60,86,124
038271.jpg,63,62,81,118
038272.jpg,49,64,86,118
038273.jpg,43,76,81,107
038274.jpg,42,68,77,102
038275.jpg,52,66,78,114
038276.jpg,45,61,94,117
038277.jpg,49,72,85,112
038278.jpg,58,78,78,99
038279.jpg,44,73,82,108
038280.jpg,48,66,84,117
038281.jpg,63,60,89,124
038282.jpg,49,65,85,114
038283.jpg,47,65,84,113
038284.jpg,53,66,89,121
038285.jpg,42,73,87,117
038286.jpg,33,63,91,121
038287.jpg,50,68,75,110
038288.jpg,55,80,89,107
038289.jpg,48,60,92,128
038290.jpg,46,77,90,111
038291.jpg,53,72,83,104
038292.jpg,41,76,80,100
038293.jpg,39,63,81,119
038294.jpg,50,71,80,107
038295.jpg,63,68,81,114
038296.jpg,51,71,79,104
038297.jpg,53,66,80,114
038298.jpg,42,70,85,112
038299.jpg,30,74,85,103
038300.jpg,50,64,83,117
038301.jpg,60,69,76,102
038302.jpg,51,68,84,116
038303.jpg,47,63,87,121
038304.jpg,19,62,90,125
038305.jpg,36,74,91,115
038306.jpg,43,62,88,119
038307.jpg,62,68,79,109
038308.jpg,44,71,82,116
038309.jpg,48,64,84,120
038310.jpg,45,73,84,102
038311.jpg,67,69,76,113
038312.jpg,47,67,88,121
038313.jpg,26,58,99,134
038314.jpg,49,73,81,105
038315.jpg,61,64,81,122
038316.jpg,57,75,74,101
038317.jpg,51,75,78,99
038318.jpg,48,66,82,122
038319.jpg,61,81,75,96
038320.jpg,43,66,84,110
038321.jpg,43,67,86,114
038322.jpg,57,68,79,109
038323.jpg,38,73,83,105
038324.jpg,55,62,87,117
038325.jpg,11,61,90,139
038326.jpg,52,66,80,107
038327.jpg,49,66,85,115
038328.jpg,39,64,80,116
038329.jpg,52,67,73,110
038330.jpg,51,78,78,100
038331.jpg,44,67,85,117
038332.jpg,52,62,89,119
038333.jpg,41,70,78,104
038334.jpg,59,67,77,111
038335.jpg,44,72,81,107
038336.jpg,40,64,85,124
038337.jpg,45,73,90,111
038338.jpg,43,63,87,118
038339.jpg,21,63,90,132
038340.jpg,43,78,87,104
038341.jpg,48,68,83,113
038342.jpg,51,65,87,117
038343.jpg,60,69,75,110
038344.jpg,51,61,92,120
038345.jpg,20,53,94,135
038346.jpg,56,69,79,106
038347.jpg,51,68,85,109
038348.jpg,50,67,81,111
038349.jpg,66,62,81,117
038350.jpg,42,65,90,120
038351.jpg,44,62,87,121
038352.jpg,43,76,73,105
038353.jpg,49,68,74,108
038354.jpg,54,65,82,111
038355.jpg,42,64,90,123
038356.jpg,59,61,89,133
038357.jpg,43,65,92,118
038358.jpg,52,70,82,107
038359.jpg,42,68,83,111
038360.jpg,47,65,81,113
038361.jpg,52,67,82,114
038362.jpg,40,73,88,105
038363.jpg,36,63,91,120
038364.jpg,66,59,89,130
038365.jpg,54,68,77,112
038366.jpg,48,73,74,103
038367.jpg,48,62,84,122
038368.jpg,44,65,78,114
038369.jpg,45,64,83,117
038370.jpg,47,70,76,110
038371.jpg,48,63,91,124
038372.jpg,42,67,87,118
038373.jpg,49,72,75,101
038374.jpg,35,66,78,110
038375.jpg,51,61,91,117
038376.jpg,50,64,82,116
038377.jpg,51,71,89,123
038378.jpg,48,71,81,108
038379.jpg,45,65,82,114
038380.jpg,47,69,82,119
038381.jpg,44,65,78,116
038382.jpg,25,47,84,144
038383.jpg,50,59,90,125
038384.jpg,47,67,87,117
038385.jpg,47,67,79,111
038386.jpg,40,70,81,113
038387.jpg,49,67,79,109
038388.jpg,45,65,84,119
038389.jpg,36,74,91,107
038390.jpg,54,65,83,120
038391.jpg,46,62,85,120
038392.jpg,47,67,83,114
038393.jpg,47,61,89,122
038394.jpg,68,65,94,123
038395.jpg,57,67,80,117
038396.jpg,49,67,83,112
038397.jpg,45,72,83,107
038398.jpg,42,68,86,115
038399.jpg,44,62,88,122
038400.jpg,56,72,76,103
038401.jpg,46,73,72,100
038402.jpg,48,63,85,121
038403.jpg,42,71,82,113
038404.jpg,50,61,89,122
038405.jpg,33,59,86,124
038406.jpg,37,58,88,133
038407.jpg,53,70,78,107
038408.jpg,40,70,86,113
038409.jpg,54,73,77,104
038410.jpg,48,68,80,113
038411.jpg,45,59,89,125
038412.jpg,43,66,85,114
038413.jpg,49,69,85,112
038414.jpg,43,66,87,118
038415.jpg,39,66,87,117
038416.jpg,38,62,85,122
038417.jpg,46,66,82,113
038418.jpg,54,62,83,120
038419.jpg,57,73,76,108
038420.jpg,47,62,89,119
038421.jpg,65,65,86,116
038422.jpg,55,63,85,116
038423.jpg,37,67,84,114
038424.jpg,62,66,84,120
038425.jpg,36,69,83,109
038426.jpg,46,64,80,109
038427.jpg,46,67,74,110
038428.jpg,50,63,82,112
038429.jpg,37,62,92,124
038430.jpg,47,66,82,110
038431.jpg,50,68,74,109
038432.jpg,35,65,80,114
038433.jpg,31,59,93,126
038434.jpg,49,67,81,113
038435.jpg,45,68,89,110
038436.jpg,50,68,80,109
038437.jpg,50,63,80,123
038438.jpg,50,68,82,112
038439.jpg,56,67,78,107
038440.jpg,47,69,81,111
038441.jpg,53,66,73,111
038442.jpg,48,68,84,117
038443.jpg,44,65,90,121
038444.jpg,44,67,86,117
038445.jpg,43,71,80,108
038446.jpg,50,64,82,112
038447.jpg,45,80,83,98
